t,p,q,d,b,a
2024-07-22,55200.0,37300.0,10100.0,13600.0,23700.0
2024-07-22,55300.0,106500.0,-52300.0,79400.0,27100.0
2024-07-22,55400.0,47800.0,-1600.0,24700.0,23100.0
2024-07-22,55500.0,51400.0,19800.0,15800.0,35600.0
2024-07-22,55600.0,2000.0,1000.0,500.0,1500.0
2024-07-22,55700.0,7500.0,3300.0,2100.0,5400.0
2024-07-22,55800.0,5000.0,4800.0,100.0,4900.0
2024-07-22,55900.0,2300.0,1500.0,400.0,1900.0
2024-07-23,54100.0,10900.0,-10900.0,10900.0,0.0
2024-07-23,54200.0,12500.0,-10500.0,11500.0,1000.0
2024-07-23,54300.0,20600.0,-5800.0,13200.0,7400.0
2024-07-23,54400.0,11300.0,-5500.0,8400.0,2900.0
2024-07-23,54500.0,26000.0,9800.0,8100.0,17900.0
2024-07-23,54600.0,13800.0,-6800.0,10300.0,3500.0
2024-07-23,54700.0,19600.0,-12400.0,16000.0,3600.0
2024-07-23,54800.0,57300.0,-23100.0,40200.0,17100.0
2024-07-23,54900.0,32500.0,-8700.0,20600.0,11900.0
2024-07-23,55000.0,113900.0,21900.0,46000.0,67900.0
2024-07-23,55100.0,35500.0,5900.0,14800.0,20700.0
2024-07-23,55200.0,65200.0,-26600.0,45900.0,19300.0
2024-07-23,55300.0,121700.0,-700.0,61200.0,60500.0
2024-07-23,55400.0,79600.0,20600.0,29500.0,50100.0
2024-07-23,55500.0,143000.0,21400.0,60800.0,82200.0
2024-07-23,55600.0,130800.0,14600.0,58100.0,72700.0
2024-07-23,55700.0,45800.0,25400.0,10200.0,35600.0
2024-07-23,55800.0,19200.0,11400.0,3900.0,15300.0
2024-07-23,55900.0,4400.0,3400.0,500.0,3900.0
2024-07-23,56000.0,15500.0,15500.0,0.0,15500.0
2024-07-24,52400.0,7900.0,-3100.0,5500.0,2400.0
2024-07-24,52500.0,23300.0,-11300.0,17300.0,6000.0
2024-07-24,52600.0,8300.0,5300.0,1500.0,6800.0
2024-07-24,52700.0,3200.0,200.0,1500.0,1700.0
2024-07-24,52800.0,7200.0,-2800.0,5000.0,2200.0
2024-07-24,52900.0,6900.0,-2900.0,4900.0,2000.0
2024-07-24,53000.0,49300.0,-12300.0,30800.0,18500.0
2024-07-24,53100.0,24100.0,-23500.0,23800.0,300.0
2024-07-24,53200.0,29900.0,-4500.0,17200.0,12700.0
2024-07-24,53300.0,44700.0,-27500.0,36100.0,8600.0
2024-07-24,53400.0,42000.0,-1000.0,21500.0,20500.0
2024-07-24,53500.0,100800.0,49000.0,25900.0,74900.0
2024-07-24,53600.0,68100.0,19100.0,24500.0,43600.0
2024-07-24,53700.0,25200.0,8800.0,8200.0,17000.0
2024-07-24,53800.0,31400.0,8000.0,11700.0,19700.0
2024-07-24,53900.0,52600.0,-400.0,26500.0,26100.0
2024-07-24,54000.0,60800.0,15800.0,22500.0,38300.0
2024-07-24,54100.0,34400.0,24800.0,4800.0,29600.0
2024-07-24,54200.0,48900.0,10300.0,19300.0,29600.0
2024-07-24,54300.0,34000.0,34000.0,0.0,34000.0
2024-07-24,54400.0,8500.0,6300.0,1100.0,7400.0
2024-07-24,54500.0,7500.0,5300.0,1100.0,6400.0
2024-07-24,54600.0,13500.0,-8500.0,11000.0,2500.0
2024-07-24,54700.0,30900.0,2500.0,14200.0,16700.0
2024-07-24,54800.0,100.0,100.0,0.0,100.0
2024-07-25,52600.0,0.0,0.0,0.0,0.0
2024-07-25,53000.0,68200.0,-68200.0,68200.0,0.0
2024-07-25,53100.0,72200.0,-51000.0,61600.0,10600.0
2024-07-25,53200.0,66600.0,-40600.0,53600.0,13000.0
2024-07-25,53300.0,71400.0,-35800.0,53600.0,17800.0
2024-07-25,53400.0,68800.0,-2200.0,35500.0,33300.0
2024-07-25,53500.0,54800.0,-8600.0,31700.0,23100.0
2024-07-25,53600.0,35700.0,10700.0,12500.0,23200.0
2024-07-25,53700.0,65800.0,39800.0,13000.0,52800.0
2024-07-25,53800.0,30400.0,12000.0,9200.0,21200.0
2024-07-25,53900.0,27300.0,16300.0,5500.0,21800.0
2024-07-25,54000.0,30900.0,15100.0,7900.0,23000.0
2024-07-25,54100.0,15000.0,5000.0,5000.0,10000.0
2024-07-25,54200.0,16000.0,12400.0,1800.0,14200.0
2024-07-25,54300.0,27400.0,2800.0,12300.0,15100.0
2024-07-25,54400.0,5100.0,5100.0,0.0,5100.0
2024-07-26,53900.0,5600.0,4000.0,800.0,4800.0
2024-07-26,54000.0,9900.0,2700.0,3600.0,6300.0
2024-07-26,54100.0,11200.0,-4000.0,7600.0,3600.0
2024-07-26,54200.0,30500.0,11700.0,9400.0,21100.0
2024-07-26,54300.0,47100.0,-15100.0,31100.0,16000.0
2024-07-26,54400.0,44300.0,15300.0,14500.0,29800.0
2024-07-26,54500.0,59600.0,29200.0,15200.0,44400.0
2024-07-26,54600.0,34500.0,-12900.0,23700.0,10800.0
2024-07-26,54700.0,92400.0,-11600.0,52000.0,40400.0
2024-07-26,54800.0,60300.0,3300.0,28500.0,31800.0
2024-07-26,54900.0,111100.0,-8500.0,59800.0,51300.0
2024-07-26,55000.0,132600.0,47000.0,42800.0,89800.0
2024-07-26,55100.0,57000.0,45200.0,5900.0,51100.0
2024-07-26,55200.0,100600.0,80800.0,9900.0,90700.0
2024-07-26,55300.0,65600.0,-4800.0,35200.0,30400.0
2024-07-26,55400.0,24500.0,23900.0,300.0,24200.0
2024-07-26,55500.0,33800.0,30800.0,1500.0,32300.0
2024-07-26,55600.0,29100.0,-5300.0,17200.0,11900.0
2024-07-26,55700.0,32500.0,-900.0,16700.0,15800.0
2024-07-26,55800.0,23100.0,16900.0,3100.0,20000.0
2024-07-26,55900.0,10200.0,10200.0,0.0,10200.0
2024-07-26,56500.0,0.0,0.0,0.0,0.0
2024-07-29,55900.0,7600.0,-1600.0,4600.0,3000.0
2024-07-29,56000.0,59900.0,-50300.0,55100.0,4800.0
2024-07-29,56100.0,28700.0,-1500.0,15100.0,13600.0
2024-07-29,56200.0,54600.0,-27400.0,41000.0,13600.0
2024-07-29,56300.0,31800.0,11200.0,10300.0,21500.0
2024-07-29,56400.0,40700.0,6300.0,17200.0,23500.0
2024-07-29,56500.0,83200.0,-58400.0,70800.0,12400.0
2024-07-29,56600.0,115800.0,-2200.0,59000.0,56800.0
2024-07-29,56700.0,107300.0,-53700.0,80500.0,26800.0
2024-07-29,56800.0,62400.0,18800.0,21800.0,40600.0
2024-07-29,56900.0,26900.0,-12100.0,19500.0,7400.0
2024-07-29,57000.0,70000.0,-33200.0,51600.0,18400.0
2024-07-29,57100.0,114000.0,-30600.0,72300.0,41700.0
2024-07-29,57200.0,37500.0,13500.0,12000.0,25500.0
2024-07-29,57300.0,13900.0,7900.0,3000.0,10900.0
2024-07-29,57400.0,100.0,100.0,0.0,100.0
2024-07-29,57500.0,1100.0,-700.0,900.0,200.0
2024-07-29,57600.0,0.0,0.0,0.0,0.0
2024-07-30,54300.0,11400.0,-11200.0,11300.0,100.0
2024-07-30,54400.0,21000.0,-6200.0,13600.0,7400.0
2024-07-30,54500.0,42500.0,-20300.0,31400.0,11100.0
2024-07-30,54600.0,22500.0,-16700.0,19600.0,2900.0
2024-07-30,54700.0,23300.0,-100.0,11700.0,11600.0
2024-07-30,54800.0,35100.0,-22900.0,29000.0,6100.0
2024-07-30,54900.0,46100.0,-19500.0,32800.0,13300.0
2024-07-30,55000.0,85400.0,-67200.0,76300.0,9100.0
2024-07-30,55100.0,53300.0,-39900.0,46600.0,6700.0
2024-07-30,55200.0,52000.0,-14200.0,33100.0,18900.0
2024-07-30,55300.0,28100.0,-4900.0,16500.0,11600.0
2024-07-30,55400.0,16000.0,6400.0,4800.0,11200.0
2024-07-30,55500.0,18600.0,-12400.0,15500.0,3100.0
2024-07-30,55600.0,12100.0,-11900.0,12000.0,100.0
2024-07-30,55700.0,17300.0,-1500.0,9400.0,7900.0
2024-07-30,55800.0,12500.0,-11900.0,12200.0,300.0
2024-07-30,55900.0,64600.0,-42800.0,53700.0,10900.0
2024-07-30,56000.0,38000.0,-6400.0,22200.0,15800.0
2024-07-30,56100.0,93600.0,-72200.0,82900.0,10700.0
2024-07-30,56200.0,52500.0,-37500.0,45000.0,7500.0
2024-07-30,56300.0,58200.0,-47800.0,53000.0,5200.0
2024-07-30,56400.0,24300.0,-18900.0,21600.0,2700.0
2024-07-30,56500.0,36100.0,-11100.0,23600.0,12500.0
2024-07-30,56600.0,18700.0,-11500.0,15100.0,3600.0
2024-07-30,56800.0,100.0,100.0,0.0,100.0
2024-07-31,54200.0,7800.0,-6000.0,6900.0,900.0
2024-07-31,54300.0,40300.0,-32100.0,36200.0,4100.0
2024-07-31,54400.0,63300.0,-37700.0,50500.0,12800.0
2024-07-31,54500.0,31900.0,-12300.0,22100.0,9800.0
2024-07-31,54600.0,49900.0,-34100.0,42000.0,7900.0
2024-07-31,54700.0,69000.0,-42200.0,55600.0,13400.0
2024-07-31,54800.0,95800.0,-45200.0,70500.0,25300.0
2024-07-31,54900.0,59300.0,-21700.0,40500.0,18800.0
2024-07-31,55000.0,83100.0,-500.0,41800.0,41300.0
2024-07-31,55100.0,22200.0,9800.0,6200.0,16000.0
2024-07-31,55200.0,6000.0,1400.0,2300.0,3700.0
2024-07-31,55300.0,23400.0,-8600.0,16000.0,7400.0
2024-07-31,55400.0,19000.0,14000.0,2500.0,16500.0
2024-07-31,55500.0,3900.0,2500.0,700.0,3200.0
2024-07-31,55600.0,3000.0,3000.0,0.0,3000.0
2024-08-01,51200.0,116600.0,20000.0,48300.0,68300.0
2024-08-01,51300.0,43500.0,-4300.0,23900.0,19600.0
2024-08-01,51400.0,13200.0,3800.0,4700.0,8500.0
2024-08-01,51500.0,49900.0,-46700.0,48300.0,1600.0
2024-08-01,51600.0,32800.0,-19200.0,26000.0,6800.0
2024-08-01,51700.0,34900.0,6100.0,14400.0,20500.0
2024-08-01,51800.0,7300.0,-4300.0,5800.0,1500.0
2024-08-01,51900.0,5800.0,-3000.0,4400.0,1400.0
2024-08-01,52000.0,80000.0,-69400.0,74700.0,5300.0
2024-08-01,52100.0,43900.0,-35900.0,39900.0,4000.0
2024-08-01,52200.0,19800.0,-13400.0,16600.0,3200.0
2024-08-01,52300.0,17200.0,-4400.0,10800.0,6400.0
2024-08-01,52400.0,10500.0,-3700.0,7100.0,3400.0
2024-08-01,52500.0,46600.0,-28000.0,37300.0,9300.0
2024-08-01,52600.0,8600.0,-7200.0,7900.0,700.0
2024-08-01,52700.0,25500.0,-16300.0,20900.0,4600.0
2024-08-01,52800.0,16200.0,-4800.0,10500.0,5700.0
2024-08-01,52900.0,11300.0,-2700.0,7000.0,4300.0
2024-08-01,53000.0,38300.0,-23100.0,30700.0,7600.0
2024-08-01,53100.0,39000.0,-20400.0,29700.0,9300.0
2024-08-01,53200.0,20200.0,5000.0,7600.0,12600.0
2024-08-01,53300.0,9200.0,-8400.0,8800.0,400.0
2024-08-01,53400.0,37000.0,-17600.0,27300.0,9700.0
2024-08-01,53500.0,57700.0,-14100.0,35900.0,21800.0
2024-08-01,53600.0,17000.0,-3400.0,10200.0,6800.0
2024-08-01,53700.0,10700.0,3300.0,3700.0,7000.0
2024-08-01,53800.0,21300.0,-17100.0,19200.0,2100.0
2024-08-01,53900.0,10400.0,-7800.0,9100.0,1300.0
2024-08-01,54000.0,20100.0,-12500.0,16300.0,3800.0
2024-08-01,54100.0,6800.0,-5800.0,6300.0,500.0
2024-08-01,54200.0,27900.0,-27500.0,27700.0,200.0
2024-08-01,54300.0,21100.0,1300.0,9900.0,11200.0
2024-08-01,54400.0,8700.0,-8700.0,8700.0,0.0
2024-08-01,54500.0,29300.0,-15300.0,22300.0,7000.0
2024-08-01,54600.0,21300.0,-8300.0,14800.0,6500.0
2024-08-01,54700.0,4000.0,-3000.0,3500.0,500.0
2024-08-01,54800.0,6600.0,-5400.0,6000.0,600.0
2024-08-01,54900.0,4900.0,-4500.0,4700.0,200.0
2024-08-01,55000.0,15000.0,1800.0,6600.0,8400.0
2024-08-01,55100.0,14200.0,1200.0,6500.0,7700.0
2024-08-01,55200.0,6600.0,-6200.0,6400.0,200.0
2024-08-01,55300.0,3600.0,-3600.0,3600.0,0.0
2024-08-01,55400.0,4300.0,1100.0,1600.0,2700.0
2024-08-01,55500.0,3700.0,-3700.0,3700.0,0.0
2024-08-01,55600.0,2400.0,-1800.0,2100.0,300.0
2024-08-01,55800.0,1200.0,1200.0,0.0,1200.0
2024-08-02,50100.0,100.0,-100.0,100.0,0.0
2024-08-02,50200.0,3800.0,-3800.0,3800.0,0.0
2024-08-02,50300.0,34900.0,-21500.0,28200.0,6700.0
2024-08-02,50400.0,53300.0,-12700.0,33000.0,20300.0
2024-08-02,50500.0,96500.0,-9900.0,53200.0,43300.0
2024-08-02,50600.0,51300.0,10900.0,20200.0,31100.0
2024-08-02,50700.0,42500.0,17500.0,12500.0,30000.0
2024-08-02,50800.0,50100.0,7500.0,21300.0,28800.0
2024-08-02,50900.0,50100.0,14300.0,17900.0,32200.0
2024-08-02,51000.0,71000.0,34200.0,18400.0,52600.0
2024-08-02,51100.0,34300.0,32500.0,900.0,33400.0
2024-08-02,51200.0,37700.0,33700.0,2000.0,35700.0
2024-08-02,51300.0,3200.0,-1000.0,2100.0,1100.0
2024-08-02,51400.0,5900.0,-5700.0,5800.0,100.0
2024-08-02,51500.0,54500.0,8500.0,23000.0,31500.0
2024-08-02,51600.0,44900.0,32500.0,6200.0,38700.0
2024-08-02,51700.0,2700.0,-500.0,1600.0,1100.0
2024-08-02,51800.0,8900.0,-2900.0,5900.0,3000.0
2024-08-02,51900.0,10900.0,4900.0,3000.0,7900.0
2024-08-02,52000.0,31900.0,10900.0,10500.0,21400.0
2024-08-02,52100.0,6800.0,-1400.0,4100.0,2700.0
2024-08-02,52200.0,34700.0,-2100.0,18400.0,16300.0
2024-08-02,52300.0,17500.0,-300.0,8900.0,8600.0
2024-08-02,52400.0,10200.0,3400.0,3400.0,6800.0
2024-08-02,52500.0,7000.0,6800.0,100.0,6900.0
2024-08-05,48650.0,333800.0,-153800.0,243800.0,90000.0
2024-08-05,48700.0,55100.0,-35100.0,45100.0,10000.0
2024-08-05,48750.0,3200.0,600.0,1300.0,1900.0
2024-08-05,48800.0,16600.0,-15200.0,15900.0,700.0
2024-08-05,48850.0,1500.0,-1500.0,1500.0,0.0
2024-08-05,48900.0,5600.0,-5600.0,5600.0,0.0
2024-08-05,48950.0,1500.0,-1500.0,1500.0,0.0
2024-08-05,49000.0,67300.0,-66500.0,66900.0,400.0
2024-08-05,49050.0,53100.0,-49700.0,51400.0,1700.0
2024-08-05,49100.0,14000.0,-5800.0,9900.0,4100.0
2024-08-05,49150.0,5000.0,-5000.0,5000.0,0.0
2024-08-05,49200.0,11900.0,-6100.0,9000.0,2900.0
2024-08-05,49250.0,1900.0,-1900.0,1900.0,0.0
2024-08-05,49300.0,15300.0,-13300.0,14300.0,1000.0
2024-08-05,49350.0,10600.0,4000.0,3300.0,7300.0
2024-08-05,49400.0,32000.0,-800.0,16400.0,15600.0
2024-08-05,49450.0,14100.0,3500.0,5300.0,8800.0
2024-08-05,49500.0,106900.0,-29100.0,68000.0,38900.0
2024-08-05,49550.0,10700.0,-5300.0,8000.0,2700.0
2024-08-05,49600.0,41200.0,-9800.0,25500.0,15700.0
2024-08-05,49650.0,1100.0,-900.0,1000.0,100.0
2024-08-05,49700.0,30800.0,-400.0,15600.0,15200.0
2024-08-05,49750.0,16200.0,-200.0,8200.0,8000.0
2024-08-05,49800.0,55600.0,-16600.0,36100.0,19500.0
2024-08-05,49850.0,16600.0,12200.0,2200.0,14400.0
2024-08-05,49900.0,15200.0,10000.0,2600.0,12600.0
2024-08-05,50000.0,94800.0,-27400.0,61100.0,33700.0
2024-08-05,50100.0,30700.0,-24100.0,27400.0,3300.0
2024-08-05,50200.0,28800.0,-23400.0,26100.0,2700.0
2024-08-05,50300.0,6400.0,-2400.0,4400.0,2000.0
2024-08-05,50400.0,18300.0,-9100.0,13700.0,4600.0
2024-08-05,50500.0,37200.0,-26600.0,31900.0,5300.0
2024-08-05,50600.0,20700.0,-20100.0,20400.0,300.0
2024-08-05,50700.0,6900.0,-6900.0,6900.0,0.0
2024-08-05,50800.0,13300.0,-8300.0,10800.0,2500.0
2024-08-05,50900.0,7000.0,4000.0,1500.0,5500.0
2024-08-05,51000.0,37300.0,-15500.0,26400.0,10900.0
2024-08-05,51100.0,31700.0,-22700.0,27200.0,4500.0
2024-08-05,51200.0,29600.0,5200.0,12200.0,17400.0
2024-08-05,51300.0,24100.0,11900.0,6100.0,18000.0
2024-08-05,51400.0,1300.0,1100.0,100.0,1200.0
2024-08-05,51500.0,11000.0,-6600.0,8800.0,2200.0
2024-08-05,51600.0,8800.0,-3600.0,6200.0,2600.0
2024-08-05,51700.0,4000.0,-2400.0,3200.0,800.0
2024-08-05,51900.0,700.0,700.0,0.0,700.0
2024-08-05,52000.0,1300.0,1300.0,0.0,1300.0
2024-08-06,48400.0,1200.0,-1200.0,1200.0,0.0
2024-08-06,48450.0,4000.0,4000.0,0.0,4000.0
2024-08-06,48500.0,2100.0,100.0,1000.0,1100.0
2024-08-06,48550.0,1100.0,1100.0,0.0,1100.0
2024-08-06,48600.0,5200.0,4800.0,200.0,5000.0
2024-08-06,48650.0,15500.0,-7700.0,11600.0,3900.0
2024-08-06,48700.0,20200.0,-9800.0,15000.0,5200.0
2024-08-06,48750.0,10100.0,-1900.0,6000.0,4100.0
2024-08-06,48800.0,3000.0,-1200.0,2100.0,900.0
2024-08-06,48850.0,4400.0,1800.0,1300.0,3100.0
2024-08-06,48900.0,1100.0,-1100.0,1100.0,0.0
2024-08-06,48950.0,1300.0,900.0,200.0,1100.0
2024-08-06,49000.0,23300.0,-6300.0,14800.0,8500.0
2024-08-06,49050.0,21200.0,-19400.0,20300.0,900.0
2024-08-06,49100.0,49200.0,-32000.0,40600.0,8600.0
2024-08-06,49150.0,31700.0,8100.0,11800.0,19900.0
2024-08-06,49200.0,39100.0,21100.0,9000.0,30100.0
2024-08-06,49250.0,17400.0,12400.0,2500.0,14900.0
2024-08-06,49300.0,25600.0,21600.0,2000.0,23600.0
2024-08-06,49350.0,17800.0,17800.0,0.0,17800.0
2024-08-06,49400.0,10700.0,-100.0,5400.0,5300.0
2024-08-06,49450.0,6400.0,3800.0,1300.0,5100.0
2024-08-06,49500.0,44400.0,10800.0,16800.0,27600.0
2024-08-06,49550.0,24200.0,-3600.0,13900.0,10300.0
2024-08-06,49600.0,25300.0,3500.0,10900.0,14400.0
2024-08-06,49650.0,18000.0,-12400.0,15200.0,2800.0
2024-08-06,49700.0,42000.0,26400.0,7800.0,34200.0
2024-08-06,49750.0,3300.0,-700.0,2000.0,1300.0
2024-08-06,49800.0,63900.0,-5700.0,34800.0,29100.0
2024-08-06,49850.0,17500.0,14100.0,1700.0,15800.0
2024-08-06,49900.0,23400.0,11000.0,6200.0,17200.0
2024-08-06,49950.0,9500.0,7100.0,1200.0,8300.0
2024-08-06,50000.0,41600.0,41600.0,0.0,41600.0
2024-08-06,50100.0,2500.0,100.0,1200.0,1300.0
2024-08-06,50200.0,8900.0,8300.0,300.0,8600.0
2024-08-06,50300.0,3000.0,3000.0,0.0,3000.0
2024-08-07,49500.0,5000.0,-5000.0,5000.0,0.0
2024-08-07,49550.0,3100.0,-2100.0,2600.0,500.0
2024-08-07,49600.0,15100.0,-15100.0,15100.0,0.0
2024-08-07,49650.0,3600.0,-3600.0,3600.0,0.0
2024-08-07,49700.0,3900.0,-2300.0,3100.0,800.0
2024-08-07,49750.0,3700.0,-3700.0,3700.0,0.0
2024-08-07,49800.0,12700.0,-11900.0,12300.0,400.0
2024-08-07,49850.0,2300.0,-1500.0,1900.0,400.0
2024-08-07,49900.0,27400.0,-6200.0,16800.0,10600.0
2024-08-07,49950.0,3100.0,3100.0,0.0,3100.0
2024-08-07,50000.0,63200.0,8200.0,27500.0,35700.0
2024-08-07,50100.0,29200.0,-3600.0,16400.0,12800.0
2024-08-07,50200.0,23900.0,500.0,11700.0,12200.0
2024-08-07,50300.0,22900.0,-900.0,11900.0,11000.0
2024-08-07,50400.0,31200.0,2200.0,14500.0,16700.0
2024-08-07,50500.0,53800.0,24000.0,14900.0,38900.0
2024-08-07,50600.0,35700.0,22500.0,6600.0,29100.0
2024-08-07,50700.0,9000.0,0.0,4500.0,4500.0
2024-08-07,50800.0,43600.0,26400.0,8600.0,35000.0
2024-08-07,50900.0,15200.0,7600.0,3800.0,11400.0
2024-08-07,51000.0,92000.0,30200.0,30900.0,61100.0
2024-08-07,51100.0,10900.0,5700.0,2600.0,8300.0
2024-08-07,51200.0,21700.0,2500.0,9600.0,12100.0
2024-08-07,51300.0,2100.0,2100.0,0.0,2100.0
2024-08-08,48550.0,20500.0,2300.0,9100.0,11400.0
2024-08-08,48600.0,40100.0,-7900.0,24000.0,16100.0
2024-08-08,48650.0,25400.0,-12800.0,19100.0,6300.0
2024-08-08,48700.0,71600.0,-4200.0,37900.0,33700.0
2024-08-08,48750.0,6000.0,-5400.0,5700.0,300.0
2024-08-08,48800.0,7600.0,-6600.0,7100.0,500.0
2024-08-08,48850.0,8900.0,100.0,4400.0,4500.0
2024-08-08,48900.0,23500.0,-22500.0,23000.0,500.0
2024-08-08,48950.0,20900.0,6900.0,7000.0,13900.0
2024-08-08,49000.0,57800.0,-25000.0,41400.0,16400.0
2024-08-08,49050.0,200.0,-200.0,200.0,0.0
2024-08-08,49100.0,14800.0,-10400.0,12600.0,2200.0
2024-08-08,49150.0,1600.0,-1000.0,1300.0,300.0
2024-08-08,49200.0,10900.0,-5500.0,8200.0,2700.0
2024-08-08,49250.0,3200.0,1000.0,1100.0,2100.0
2024-08-08,49300.0,24100.0,-13700.0,18900.0,5200.0
2024-08-08,49350.0,12000.0,-6200.0,9100.0,2900.0
2024-08-08,49400.0,10500.0,-6900.0,8700.0,1800.0
2024-08-08,49450.0,16700.0,4500.0,6100.0,10600.0
2024-08-08,49500.0,28300.0,-26100.0,27200.0,1100.0
2024-08-08,49550.0,4000.0,0.0,2000.0,2000.0
2024-08-08,49600.0,37800.0,13600.0,12100.0,25700.0
2024-08-08,49650.0,10700.0,-10700.0,10700.0,0.0
2024-08-08,49700.0,33000.0,17400.0,7800.0,25200.0
2024-08-08,49750.0,6500.0,-6300.0,6400.0,100.0
2024-08-08,49800.0,11300.0,-10500.0,10900.0,400.0
2024-08-08,49850.0,15800.0,-600.0,8200.0,7600.0
2024-08-08,49900.0,2300.0,-2300.0,2300.0,0.0
2024-08-08,49950.0,4400.0,-4000.0,4200.0,200.0
2024-08-08,50000.0,42700.0,-42700.0,42700.0,0.0
2024-08-08,50100.0,39200.0,-36800.0,38000.0,1200.0
2024-08-08,50200.0,43400.0,-31000.0,37200.0,6200.0
2024-08-08,50300.0,55600.0,-10400.0,33000.0,22600.0
2024-08-08,50400.0,85900.0,-14900.0,50400.0,35500.0
2024-08-08,50500.0,60700.0,-8500.0,34600.0,26100.0
2024-08-08,50600.0,22200.0,10000.0,6100.0,16100.0
2024-08-08,50700.0,8900.0,7700.0,600.0,8300.0
2024-08-08,50800.0,2900.0,900.0,1000.0,1900.0
2024-08-08,50900.0,4300.0,3300.0,500.0,3800.0
2024-08-08,51000.0,9100.0,5700.0,1700.0,7400.0
2024-08-08,51100.0,100.0,100.0,0.0,100.0
2024-08-09,49300.0,8500.0,-2300.0,5400.0,3100.0
2024-08-09,49350.0,10300.0,9300.0,500.0,9800.0
2024-08-09,49400.0,2400.0,-1800.0,2100.0,300.0
2024-08-09,49450.0,3600.0,-3200.0,3400.0,200.0
2024-08-09,49500.0,32700.0,-12300.0,22500.0,10200.0
2024-08-09,49550.0,24800.0,-3400.0,14100.0,10700.0
2024-08-09,49600.0,41600.0,28600.0,6500.0,35100.0
2024-08-09,49650.0,44500.0,-4500.0,24500.0,20000.0
2024-08-09,49700.0,55100.0,10300.0,22400.0,32700.0
2024-08-09,49750.0,41500.0,28100.0,6700.0,34800.0
2024-08-09,49800.0,31100.0,17900.0,6600.0,24500.0
2024-08-09,49850.0,27300.0,7300.0,10000.0,17300.0
2024-08-09,49900.0,85300.0,-9900.0,47600.0,37700.0
2024-08-09,49950.0,13900.0,1900.0,6000.0,7900.0
2024-08-09,50000.0,79800.0,50800.0,14500.0,65300.0
2024-08-09,50100.0,41700.0,-2300.0,22000.0,19700.0
2024-08-09,50200.0,60100.0,49700.0,5200.0,54900.0
2024-08-09,50300.0,43100.0,-3900.0,23500.0,19600.0
2024-08-09,50400.0,18500.0,10300.0,4100.0,14400.0
2024-08-09,50500.0,69300.0,32100.0,18600.0,50700.0
2024-08-09,50600.0,107000.0,22600.0,42200.0,64800.0
2024-08-09,50700.0,82500.0,17100.0,32700.0,49800.0
2024-08-09,50800.0,35200.0,26800.0,4200.0,31000.0
2024-08-09,50900.0,1700.0,1700.0,0.0,1700.0
2024-08-12,50600.0,400.0,-400.0,400.0,0.0
2024-08-12,50800.0,1300.0,1300.0,0.0,1300.0
2024-08-12,50900.0,5100.0,-3100.0,4100.0,1000.0
2024-08-12,51000.0,50600.0,10200.0,20200.0,30400.0
2024-08-12,51100.0,12200.0,-7200.0,9700.0,2500.0
2024-08-12,51200.0,35000.0,-16800.0,25900.0,9100.0
2024-08-12,51300.0,50100.0,1500.0,24300.0,25800.0
2024-08-12,51400.0,128200.0,22800.0,52700.0,75500.0
2024-08-12,51500.0,111400.0,-17000.0,64200.0,47200.0
2024-08-12,51600.0,111000.0,-42400.0,76700.0,34300.0
2024-08-12,51700.0,102100.0,-20300.0,61200.0,40900.0
2024-08-12,51800.0,101800.0,27800.0,37000.0,64800.0
2024-08-12,51900.0,36300.0,26100.0,5100.0,31200.0
2024-08-12,52000.0,41700.0,26700.0,7500.0,34200.0
2024-08-12,52100.0,19700.0,12500.0,3600.0,16100.0
2024-08-12,52200.0,4100.0,3700.0,200.0,3900.0
2024-08-12,52300.0,2000.0,2000.0,0.0,2000.0
